Flag,Company,Ticker,,Activist_Group,Start_Date,Hostility_End_Date,Start_Year,Start_Month,Start_Day,Stake_End_Date,Objectives,Hp_Return,Market_Cap_At_Start,Stake_At_Start,Start_Link,News_Search,Start_Date_And_Time,Current_Ticker,First_Affected_Date,Hostility_End_Date,End_Year,End_Month,End_Day,Sector,Industry_Name,Outcome,Region_Exchange,Country_Exchange,Country_Incorporation,State_Incorporation,Proxy_Fight_Boolean,Campaign_Status,Activist_Tier,Stake_Value_At_Start,One_Day_Return,One_Year_Return,Follower_Return,Annualized_Hp_Return
225134646,Sun Healthcare Group Inc,2238809D US,SUNH,Clinton Group Inc/New York,12/12/2011,12/3/2012,2016,7,18,03/12/2012 0:00,2: Strategic Review; Sale of Company,171.0191,78959700,1.6,NSN LW3J0D3T6SQR,NI COMPANY:2238809D@US 'Clinton Group',Start: 2011-12-12. UTC: 2011-12-12T15:00:14.013Z,2238809D US Equity,12/12/2011 0:00,12/3/2012,2012,3,12,Health Care,Health Care Facilities & Svcs,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Former Core,1263355.2,17.51592,171.0191,130.6233,171.0191
225134646,Intralinks Holdings Inc,IL US,IL,Discovery Group I LLC,2/12/2011,,2016,7,19,07/12/2012 0:00,Stake Only 13D: No Public Activism,19.65318,281359200,5.8,DOCV /ID 0001188112-11-003395,NI COMPANY:IL@US 'Discovery Group',Start: 2011-12-02. UTC: 2011-12-02T20:59:21.000Z,IL US Equity,02/12/2011 0:00,,,,,Technology,Software,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Former Core,16318833.6,0,26.97495,19.65318,19.306475
225134646,AboveNet Inc,ABVT US,ABVT,Corvex Management LP,1/12/2011,3/19/2012,2016,7,21,22/03/2012 0:00,4: Board Representation; Return Capital/Buybacks; Sale of Company; Strategic Review,39.60495,1542630100,5.14,DOCV /ID 0000950123-11-101315,NI COMPANY:ABVT@US 'Corvex',Start: 2011-12-01. UTC: 2011-12-01T11:02:34.000Z,ABVT US Equity,01/12/2011 0:00,3/19/2012,2012,19,3,Technology,Technology Services,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Core Activist,79291187.14,-0.41848,40.60931,40.19163,39.60495
225134646,Derma Sciences Inc,DSCI US,#N/A Review,Raging Capital Management LLC,29/11/2011 0:00,3/16/2012,2016,7,25,14/02/2014 0:00,1: Board Representation,76.18421,80389800,13.5,DOCV /ID 0000921895-11-002266,NI COMPANY:DSCI@US 'Raging',Start: 2011-11-29. UTC: 2011-11-29T22:28:22.000Z,DSCI US Equity,30/11/2011 0:00,3/16/2012,2012,16,3,Health Care,Medical Equipment & Devices,Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Former Core,10852623,3.421053,50.65789,70.35623,29.195982
225134646,Adams Golf LLC,ADGF US,ADGF,Nantahala Capital Management LLC,29/11/2011 0:00,,2016,7,26,09/05/2012 0:00,Stake Only 13D: No Public Activism,94.23424,43316100,6.107,DOCV /ID 0001144204-11-067433,NI COMPANY:ADGF@US 'Nantahala',Start: 2011-11-29. UTC: 2011-11-29T21:43:47.000Z,ADGF US Equity,30/11/2011 0:00,,,,,Consumer Discretionary,Leisure Products,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,2645314.227,3.603604,94.23424,87.47826,94.23424
225134646,Malaysia Fund Inc,EWM US,#N/A Field Not Applicable,City of London Investment Group PLC,28/11/2011 0:00,5/22/2012,2016,7,27,10/08/2012 0:00,1: Other (Termination of every advisory agreement with a Morgan Stanley),20.21741,88714560,30.4,DOCV /ID 0001072613-11-000857,NI COMPANY:MAY@US 'CLIM',Start: 2011-11-28. UTC: 2011-11-28T11:49:07.000Z,MAY US Equity,28/11/2011 0:00,5/22/2012,2012,22,5,Investment Fund,Closed-End Fund,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,26969226.24,2.418095,,17.37908,20.21741
225134646,Par Pharmaceutical Cos Inc,PRX 2 7/8 09/30/10,PRX,Relational Investors LLC,25/11/2011 0:00,7/16/2012,2016,7,28,18/07/2012 0:00,2: Sale of Company; Strategic Review,69.81004,1075943300,8.71,DOCV /ID 0001104659-11-066218,NI COMPANY:1248911D@US 'Relational',Start: 2011-11-25. UTC: 2011-11-25T20:10:16.000Z,1248911D US Equity,25/11/2011 0:00,7/16/2012,2012,16,7,Health Care,Biotech & Pharma,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Former Core,93714661.43,-1.594301,69.53867,72.56119,69.81004
225134646,ChinaCast Education Corp,CHINACAST EDUCATION,#N/A Invalid Security,Ned L Sherwood,23/11/2011 0:00,1/10/2012,2016,7,29,28/08/2013 0:00,4: Board Control; Remove Director/Withhold Votes; Other (Postpone the AGM); Board Representation,-98.1132,259807600,6.9,DOCV /ID 0001144204-11-066626,NI COMPANY:1936987D@US 'Ned L',Start: 2011-11-23. UTC: 2011-11-23T14:07:14.000Z,1936987D US Equity,23/11/2011 0:00,1/10/2012,2012,10,1,Consumer Discretionary,Consumer Services,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Director/Employee,17926724.4,-2.45283,-96.60378,-98.06577,-89.462615
225134646,SemGroup Corp,SEMGROUP,#N/A Review,Sandell Asset Management Corp,22/11/2011 0:00,5/15/2015,2016,8,1,15/05/2015 0:00,4: Sale of Company; Strategic Review; Oppose Other Transaction (Abandon Rose Rock IPO); Board Representation,203.4669,1155762000,1.4,NSN LV2LSC3V2800,NI COMPANY:SEMG@US 'Sandell',Start: 2011-11-22. UTC: 2011-11-22T16:29:00.387Z,SEMG US Equity,22/11/2011 0:00,5/15/2015,2015,15,5,Energy,Oil & Gas Producers,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Former Core,16115533,-0.108264,34.68062,203.7958,37.581346
225134646,Sound Financial Inc,SFBC US,SFBC,Stilwell Value LLC,21/11/2011 0:00,2/15/2024,2016,8,1,,3: Other (Assets is not reflected in market price of share); Return Capital/Buybacks; Board Representation,568.8542,20975500,5.2,DOCV /ID 0000892917-11-000201,NI COMPANY:SFBC@US 'Stilwell',Start: 2011-11-21. UTC: 2011-11-21T19:31:39.000Z,SFBC US Equity,21/11/2011 0:00,2/15/2024,2024,15,2,Financials,Banking,Success,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Core Activist,1090726,-1.408451,44.3662,578.4092,16.774398
225134646,Consolidated-Tomoka Land Co,CTO TL GUAR USD,CTO,Carlson Capital LP,18/11/2011 0:00,,2016,8,2,17/09/2012 0:00,Stake Only 13D: No Public Activism,17.1121,151625300,5.1,DOCV /ID 0000902664-11-001642,NI COMPANY:9990202D@US 'Carlson',Start: 2011-11-18. UTC: 2011-11-18T22:30:28.000Z,9990202D US Equity,21/11/2011 0:00,,,,,Real Estate,Real Estate Owners & Developers,Not Applicable,North America,United States,UNITED STATES OF AMERICA,FL,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,7732890.3,-0.538254,17.45496,17.74587,17.1121
225134646,Hewlett-Packard Co,HPE US,HPE,Relational Investors LLC,17/11/2011 0:00,,2016,8,3,14/02/2012 0:00,Stake Only: 1 Board Seat Granted,7.026886,54224333900,1,NSN LUTQYZ3V2800,NI COMPANY:HPQ@US 'Relational',Start: 2011-11-17. UTC: 2011-11-17T21:42:35.930Z,HPQ US Equity,18/11/2011 0:00,,,,,Technology,Technology Hardware,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Former Core,542243339,2.565042,-51.8152,4.350258,7.026886
225134646,Famous Dave's of America Inc,1570059D US,#N/A Review,JCP Investment Management LLC,14/11/2011 0:00,,2016,8,5,18/12/2012 0:00,Stake Only 13D: No Public Activism,1.573034,68755200,5.3,DOCV /ID 0000921895-11-002186,NI COMPANY:BBQ@US 'JCP',Start: 2011-11-14. UTC: 2011-11-14T21:13:30.000Z,BBQ US Equity,15/11/2011 0:00,,,,,Consumer Discretionary,Leisure Facilities & Services,Not Applicable,North America,United States,UNITED STATES OF AMERICA,MN,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,3644025.6,2.35955,-9.662921,-0.768386,1.438032
225134646,Mac-Gray Corp,MAC-GRAY,#N/A Invalid Security,Moab Capital Partners LLC,14/11/2011 0:00,6/5/2013,2016,8,10,15/01/2014 0:00,2: Board Representation; Sale of Company,58.8668,200285400,7.8,DOCV /ID 0001144204-11-063819,NI COMPANY:TUC@US 'Moab',Start: 2011-11-14. UTC: 2011-11-14T17:05:03.000Z,TUC US Equity,14/11/2011 0:00,6/5/2013,2013,5,6,Consumer Discretionary,Consumer Services,Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,15622261.2,-5.357143,-6.985673,67.85926,23.745957
225134646,Actions Semiconductor Co Ltd,ACTS US,#N/A Field Not Applicable,Accretive Capital Management LLC,14/11/2011 0:00,12/26/2012,2016,8,12,26/12/2012 0:00,1: Return Capital/Buybacks,-15.54404,138520700,25.07,http://accretivecapital.com/uploads/3/4/1/1/34118094/284995486-accretive-capital-partners-urges-actions-semiconductor-to-initiate-dutch-auction-tender-offer-november-15-2011.pdf,NI COMPANY:ACTS@US 'Accretive Capital',Start: 2011-11-14. First Affected: 2011-11-14,ACTS US Equity,14/11/2011 0:00,12/26/2012,2012,26,12,Technology,Semiconductors,Unsuccessful,North America,United States,CAYMAN ISLANDS,,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,34727139.49,-1.036269,-18.13471,-14.65969,-14.026839
225134646,Sealy Corp,SEALY,#N/A Invalid Security,H Partners Management LLC,8/11/2011,3/15/2013,2016,8,15,15/03/2013 0:00,5: Board Representation; Oppose Merger (Target); Sale of Company; Strategic Review; Remove Director/Withhold Votes,48.97959,148206100,14.5,DOCV /ID 0001193125-11-300444,NI COMPANY:ZZ@US 'H Partners',Start: 2011-11-08. UTC: 2011-11-08T11:05:29.000Z,ZZ US Equity,08/11/2011 0:00,3/15/2013,2013,15,3,Consumer Discretionary,Home & Office Products,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,21489884.5,10.20408,52.38095,35.18518,34.33124
225134646,Resource America Inc,ARCH US,#N/A Review,Raging Capital Management LLC,4/11/2011,1/12/2012,2016,8,17,15/05/2014 0:00,1: Board Representation,90.69445,90082600,10.6,DOCV /ID 0000921895-11-002081,NI COMPANY:REXI@US 'Raging',Start: 2011-11-04. UTC: 2011-11-04T21:29:00.000Z,REXI US Equity,07/11/2011 0:00,1/12/2012,2012,12,1,Financials,Asset Management,Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Former Core,9548755.6,4.086021,52.13667,83.20851,29.187673
225134646,Brocade Communications Systems Inc,BRCD US,#N/A Review,Elliott Investment Management LP,4/11/2011,,2016,8,19,06/11/2012 0:00,Stake Only 13D: No Public Activism,23.21041,2261833900,9.8,DOCV /ID 0001013594-11-000473,NI COMPANY:BRCD@US 'Elliott',Start: 2011-11-04. UTC: 2011-11-04T21:26:20.000Z,BRCD US Equity,07/11/2011 0:00,,,,,Technology,Technology Hardware,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,221659722.2,1.735358,23.21041,21.10874,23.21041
225134646,J Alexander's LLC,JAXR US,#N/A Review,Privet Fund Management LLC (Group: Privet Fund Management LLC and JCP Investment Management LLC),3/11/2011,5/3/2012,2016,8,19,03/05/2012 0:00,1: Board Representation,38.32528,37219600,7.7,DOCV /ID 0001188112-11-003075,NI COMPANY:JAXR@US 'Privet',Start: 2011-11-03. UTC: 2011-11-03T21:29:05.000Z,JAXR US Equity,04/11/2011 0:00,5/3/2012,2012,3,5,Consumer Discretionary,Leisure Facilities & Services,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,TN,Proxy Fight,Closed - Activist Stake Sold,Former Core,2865909.2,-1.771337,132.8502,40.81967,38.32528
225134646,Taro Pharmaceutical Industries Ltd,TARO US,#N/A Field Not Applicable,Raging Capital Management LLC,3/11/2011,9/4/2014,2016,8,25,04/09/2014 0:00,3: Oppose Merger (Target); Strategic Review; Support 3rd Party Activist,538.9388,1056109300,,NSN LU3MC33T6SQO,NI COMPANY:TARO@US 'Raging',Start: 2011-11-03. UTC: 2011-11-03T19:04:51.404Z,TARO US Equity,03/11/2011 0:00,9/4/2014,2014,4,9,Health Care,Biotech & Pharma,Partial Success,North America,United States,ISRAEL,,No Proxy Fight,Closed - Activist Stake Sold,Former Core,,2.040816,90.97959,526.16,92.210306
225134646,Single Touch Systems Inc,STTO US,#N/A Field Not Applicable,Stephen D Baksa,1/11/2011,,2016,8,26,04/03/2015 0:00,Stake Only 13D: 1 Board Seat Granted,85.36585,26570000,5.9,NSN LTZNKC3V2801,NI COMPANY:STTO@US 'Stephen',Start: 2011-11-01. UTC: 2011-11-01T15:41:00.460Z,STTO US Equity,01/11/2011 0:00,,,,,Technology,Software,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,1567630,4.878049,46.09756,76.74419,20.297057
225134646,ASB Bancorp Inc,ASBB US,#N/A Field Not Applicable,Stilwell Value LLC,24/10/2011 0:00,7/23/2014,2016,8,26,23/07/2014 0:00,3: Board Representation; Return Capital/Buybacks; Other (Oppose branch openings),65.85774,66736000,8.3,DOCV /ID 0001171520-11-000759,NI COMPANY:ASBB@US 'Stilwell',Start: 2011-10-24. UTC: 2011-10-24T20:50:39.000Z,ASBB US Equity,25/10/2011 0:00,7/23/2014,2014,23,7,Financials,Banking,Partial Success,North America,United States,UNITED STATES OF AMERICA,NC,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,5539088,-0.083682,33.06276,65.99665,20.238475
225134646,WebMD Health Corp,WEBMD HEALTH,#N/A Invalid Security,Icahn Enterprises LP,21/10/2011 0:00,6/8/2012,2016,8,29,21/10/2013 0:00,1: Return Capital/Buybacks,9.484408,1900379600,7.94,DOCV /ID 0000928475-11-000235,NI COMPANY:WBMD@US 'Icahn',Start: 2011-10-21. UTC: 2011-10-21T21:17:17.000Z,WBMD US Equity,24/10/2011 0:00,6/8/2012,2012,8,6,Communications,Internet Media & Services,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,150890140.2,11.45415,-56.15931,-1.767313,4.647822
225134646,Taro Pharmaceutical Industries Ltd,TARO US,#N/A Field Not Applicable,Grand Slam Asset Management LLC,18/10/2011 0:00,11/12/2013,2016,9,2,12/11/2013 0:00,3: Oppose Merger (Target); Strategic Review; Sale of Company,230.5521,1034556000,,NSN LTA3DU3V7U9S,NI COMPANY:TARO@US 'Grand Slam',Start: 2011-10-18. UTC: 2011-10-18T20:25:06.172Z,TARO US Equity,19/10/2011 0:00,11/12/2013,2013,12,11,Health Care,Biotech & Pharma,Partial Success,North America,United States,ISRAEL,,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,,-0.208333,92.16666,231.2422,78.247428
225134646,State Street Corp,STATE STREET,#N/A Invalid Security,Trian Fund Management LP,16/10/2011 0:00,2/14/2013,2016,9,6,14/02/2013 0:00,6: Cost Cutting; Break Up; Return Capital/Buybacks; Other (Reduced threshold to call a special meeting); Strategic Review; Independent Chair,73.20229,17086674900,3.3,NSN LT6QS03V2800,NI COMPANY:STT@US 'Trian',Start: 2011-10-16. UTC: 2011-10-17T01:00:00.646Z,STT US Equity,17/10/2011 0:00,2/14/2013,2013,14,2,Financials,Institutional Financial Svcs,Partial Success,North America,United States,UNITED STATES OF AMERICA,MA,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,563860271.7,-0.088496,31.12597,73.3557,51.063884
225134646,ModusLink Global Solutions Inc,STCN US,STCN,Steel Partners Holdings LP,14/10/2011 0:00,6/13/2022,2016,9,8,,9: Other (Exemption to the Company’s tax benefit preservation plan); Remove Poison Pill; Strategic Review; Management Changes; Board Control; Other (Exemption to the Company’s tax benefit preservation plan to 19.9); Board Representation; Declassify Board; Acquire Company,-77.5974,178349800,9.9,DOCV /ID 0000921895-11-001960,NI COMPANY:STCN@US 'Steel Partners',Start: 2011-10-14. UTC: 2011-10-14T21:03:43.000Z,STCN US Equity,17/10/2011 0:00,6/13/2022,2022,13,6,Industrials,Transportation & Logistics,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,"Open - Stake Open, Hostilities Ended",Secondary Focus,17656630.2,-1.965602,-17.69042,-77.14822,-11.407797
225134646,Navistar International Corp,NAVISTAR INTERNATIONAL,#N/A Review,Icahn Enterprises LP,13/10/2011 0:00,10/8/2012,2016,9,8,30/06/2021 0:00,4: Board Representation; Sale of Company; Break Up; Remove Poison Pill,15.04654,2807057800,9.8,DOCV /ID 0000928475-11-000224,NI COMPANY:NAV@US 'Icahn',Start: 2011-10-13. UTC: 2011-10-13T21:21:05.000Z,NAV US Equity,14/10/2011 0:00,10/8/2012,2012,8,10,Industrials,Transportation Equipment,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,275091664.4,7.316442,-42.37332,7.203084,1.45282
225134646,Owens-Illinois Inc,8765432D US,OI,Atlantic Investment Management Inc,13/10/2011 0:00,12/20/2018,2016,9,8,20/12/2018 0:00,7: Return Capital/Buybacks; Independent Chair; Other (Raise EPS target to $3.50); Break Up; Strategic Review; Sale of Company; Return Capital/Buybacks,-1.983173,2729059800,5.1,DOCV /ID 0000905718-11-000164,NI COMPANY:8765432D@US 'Atlantic',Start: 2011-10-13. UTC: 2011-10-13T10:00:53.000Z,8765432D US Equity,13/10/2011 0:00,12/20/2018,2018,20,12,Materials,Containers & Packaging,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,139182049.8,8.473557,18.38942,-9.639889,-0.278139
225134646,American Pacific Corp,AMERICAN PACIFIC,#N/A Invalid Security,Cornwall Capital Management LP,12/10/2011,1/14/2013,2016,9,11,27/02/2014 0:00,2: Board Representation; Other (To inspect books & records of the Company),517.1315,56923800,6.5,DOCV /ID 0000902664-11-001442,NI COMPANY:APFC@US 'Cornwall',Start: 2011-10-12. UTC: 2011-10-12T10:00:52.000Z,APFC US Equity,12/10/2011 0:00,1/14/2013,2013,14,1,Materials,Chemicals,Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,3700047,-2.52324,68.6587,533.1063,114.771589
225134646,Provident Financial Holdings Inc,PROV US,#N/A Field Not Applicable,Stilwell Value LLC,7/10/2011,9/25/2017,2016,9,12,25/09/2017 0:00,2: Board Representation; Return Capital/Buybacks,150.3424,100689700,7.2,DOCV /ID 0000892917-11-000167,NI COMPANY:PROV@US 'Stilwell',Start: 2011-10-07. UTC: 2011-10-07T10:00:54.000Z,PROV US Equity,07/10/2011 0:00,9/25/2017,2017,25,9,Financials,Banking,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,7249658.4,0.8,63.68358,148.3556,16.607663
225134646,Anaren Inc,ANEN US,#N/A Review,Vintage Capital Management LLC,3/10/2011,11/4/2013,2016,9,12,18/02/2014 0:00,1: Acquire Company,44.67425,290303100,9.9,DOCV /ID 0001193125-11-262815,NI COMPANY:ANEN@US 'Vintage',Start: 2011-10-03. UTC: 2011-10-03T21:17:10.000Z,ANEN US Equity,04/10/2011 0:00,11/4/2013,2013,4,11,Industrials,Aerospace & Defense,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,NY,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,28740006.9,6.876939,4.653568,35.36526,16.800748
225134646,United Insurance Holdings Corp,UNITED INSURANCE HOLDINGS,#N/A Invalid Security,Stilwell Value LLC,29/09/2011 0:00,,2016,9,12,17/12/2012 0:00,Stake Only 13D: No Public Activism,31.7583,44037700,7.6,DOCV /ID 0000892917-11-000161,NI COMPANY:ACIC@US 'Stilwell',Start: 2011-09-29. UTC: 2011-09-29T16:46:28.000Z,ACIC US Equity,03/10/2011 0:00,,,,,Financials,Insurance,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,3346865.2,,43.99814,31.7583,25.642327
225134646,Celsion Corp,CELSION,#N/A Invalid Security,Mangrove Partners,26/09/2011 0:00,12/19/2011,2016,9,14,19/12/2011 0:00,3: Board Representation; Strategic Review; Other (lower the number of events for Thermodox trial endpoint),-35.35714,73591000,6.3,DOCV /ID 0001214659-11-003228,NI COMPANY:IMNN@US 'Mangrove',Start: 2011-09-26. UTC: 2011-09-26T20:42:25.000Z,IMNN US Equity,27/09/2011 0:00,12/19/2011,2011,19,12,Health Care,Biotech & Pharma,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Former Core,4636233,3.214286,100.3571,-37.37024,-35.35714
225134646,Thai Fund Inc/The,TTF US,#N/A Field Not Applicable,City of London Investment Group PLC,26/09/2011 0:00,12/22/2017,2016,9,14,02/02/2018 0:00,3: Other (Termination of the existing Investment Advisory Agreement); Realize NAV; Remove Director/Withhold Votes,226.8996,193075650,36.8,DOCV /ID 0001072613-11-000753,NI COMPANY:TTF@US 'CLIM',Start: 2011-09-26. UTC: 2011-09-26T19:14:28.000Z,TTF US Equity,26/09/2011 0:00,12/22/2017,2017,22,12,Investment Fund,Closed-End Fund,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,71051839.2,-2.057613,47.96819,233.7673,20.474936
225134646,Poage Bankshares Inc,PBSK US,#N/A Field Not Applicable,Stilwell Value LLC,23/09/2011 0:00,7/27/2015,2016,9,15,27/08/2018 0:00,5: Return Capital/Buybacks; Board Representation; Oppose Acquisition; Sale of Company; Strategic Review,164.9097,37062700,7.1,DOCV /ID 0000892917-11-000159,NI COMPANY:PBSK@US 'Stilwell',Start: 2011-09-23. UTC: 2011-09-23T18:25:18.000Z,PBSK US Equity,23/09/2011 0:00,7/27/2015,2015,27,7,Financials,Banking,Success,North America,United States,UNITED STATES OF AMERICA,MD,Proxy Fight,Closed - Activist Stake Sold,Core Activist,2631451.7,0.545951,13.21256,163.4713,15.090588
